name;website;image_url;categories;parent name;parent location;parent level;reason;source_url
Lay's;;https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Lay%27s_logo_2019.svg/1200px-Lay%27s_logo_2019.svg.png;[];PepsiCo;global;alternative;"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.";https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg
LIDL;;https://upload.wikimedia.org/wikipedia/commons/1/1d/Lidl_logo.png;[];;global;alternative;"Dieter Schwarz is the owner of **LIDL**.

Dieter Schwarz's family office fund, Zukunftsfonds Heilbronn (ZFHN), is gearing up to invest millions in Israeli technologies. The fund plans to invest between $500,000 and several million dollars in **Israeli** seed and pre-seed companies, focusing on areas like IoT, robotics, autonomous driving, energy systems, new materials, and biotech.";https://en.globes.co.il/en/article-german-billionaire-seeks-israeli-high-tech-investments-1001238937
Lipton;;https://1000logos.net/wp-content/uploads/2017/12/Lipton-logo.jpg;[];PepsiCo;global;alternative;"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.";https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg
L’Oreal;;https://assets.website-files.com/5ee732bebd9839b494ff27cd/5eef9d9379b53063c43c7615_loreal-logo-font.png;[];;global;alternative;34.70% of L’Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. 20.1% of L’ Oreal is owned by Nestle. Nestle began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv. ;https://www.loreal-finance.com/eng/share-ownership
MAC ;;https://1000logos.net/wp-content/uploads/2019/06/MAC-Logo.png;[];Estée Lauder;global;alternative;"MAC cosmetics is owned by **Estée Lauder**

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.";https://www.jnf.org/menu-3/speakers-bureau/bio-page?id=830973c9-caae-67a8-a4cf-ff000038378d
McDonald's;;https://logowik.com/content/uploads/images/mcdonalds-icon.jpg;[];;global;alternative;**McDonald's** Israel announced that it's giving away thousands of free meals to the Israel Defence Forces and citizens.;https://www.businessinsider.com/mcdonalds-donating-thousands-meals-idf-israeli-citizens-hamas-attacks-2023
Mercedes-Benz;;;[];;global;alternative;**Mercedes-Benz** is donating €1m to the aid organisation United Hatzalah, which is an organization for emergency medical services in Israel.;https://www.jewishnews.co.uk/mercedes-boss-deeply-shaken-by-events-since-terrorist-attacks-against-israel/
Minute Maid;;https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Minute_Maid_Logo.svg/1280px-Minute_Maid_Logo.svg.png;[];The Coca-Cola Company;global;alternative;"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.";http://www.inminds.com/boycott-coca-cola.html
M&M's;;https://1000logos.net/wp-content/uploads/2022/10/MMs-logo.png;[];Mars Inc;global;alternative;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.foodmanufacturing.com/home/news/13251464/mars-incorporated-partners-with-jerusalem-venture-partners-to-foster-foodtech-solutions-in-israel
Mountain Dew;;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Mountain_Dew_logo.svg/2560px-Mountain_Dew_logo.svg.png;[];PepsiCo;global;alternative;"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.";https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg
Mr.Clean;;https://s25.q4cdn.com/264117071/files/doc_multimedia/2012/11/Logo-mr-clean.jpg;[];Procter and Gamble;global;alternative;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Nescafé ;;https://logowik.com/content/uploads/images/nescafe-new2904.jpg;[];Nestlé;global;alternative;"Owned by **Nestlé**.

**Nestlé** is 100% owned by swiss. **Nestlé** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestlé** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday. ";https://www.just-food.com/news/israel-nestle-to-up-stake-in-osem/?cf-view
Nespresso;;https://image.isu.pub/191018120732-fef611e3af77778e68c74edd3ed7d146/jpg/page_1.jpg;[];Nestlé;global;alternative;"Owned by **Nestlé**.

**Nestlé** is 100% owned by swiss. **Nestlé** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestlé** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday. ";https://www.just-food.com/news/israel-nestle-to-up-stake-in-osem/?cf-view
Nvidia;;https://www.nvidia.com/content/dam/en-zz/Solutions/about-nvidia/logo-and-brand/01-nvidia-logo-vert-500x200-2c50-l@2x.png;[];;global;alternative;**Nvidia** is building a supercomputer for Israel, which will undoubtedly be used to continue its oppression of Palestinians and enforce their apartheid.;https://www.reuters.com/technology/nvidia-build-israeli-supercomputer-ai-demand-soars-2023-05-29/
Oral-B;;https://logowik.com/content/uploads/images/oral-b5576.jpg;[];Procter and Gamble;global;alternative;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Oreo;;https://1000logos.net/wp-content/uploads/2020/07/Oreo-Logo.png;[];Mondelez International, Inc.;global;alternative;"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said “brings real, simple ingredients together to offer multi-textural, sensorial experiences.""";https://www.foodbusinessnews.net/articles/17261-mondelez-invests-in-israel-food-tech-startup
Pampers;;https://logowik.com/content/uploads/images/pampers-new9712.logowik.com.webp;[];Procter and Gamble;global;alternative;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Pantene;;https://logowik.com/content/uploads/images/865_pantene.jpg;[];Procter and Gamble;global;alternative;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Paypal;;https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/PayPal_logo.svg/2560px-PayPal_logo.svg.png;[];;global;alternative;The world’s biggest online payment platform, **PayPal**, won’t serve Palestinians living in Israeli-occupied West Bank and the Gaza Strip. ;https://actions.eko.org/a/paypal-stop-discriminating-against-palestinians#:~:text=The%20world
Pepsi;;https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Pepsi_logo_2014.svg/1509px-Pepsi_logo_2014.svg.png;[];PepsiCo;global;alternative;"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.";https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg
Pizza Hut;;https://upload.wikimedia.org/wikipedia/commons/1/17/Pizza_Hut_international_logo_2014.svg;[];Yum! Brands;global;alternative;"Owned by **Yum! Brands**.

**Yum! Brands** is an investor in Israeli start ups.";https://www.calcalistech.com/ctech/articles/0,7340,L-3901254,00.html
Popeyes;;https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Popeyes_logo.svg/1841px-Popeyes_logo.svg.png;[];;global;alternative;"Sister company of **Burger King**.

**Burger King** Israel supports IDF by providing free food and drinks to Israeli militants.";https://www.instagram.com/p/CyORRWHIqeH/?img_index=1
Puma;;https://logowik.com/content/uploads/images/puma.jpg;[];;global;alternative;Puma sponsors the Israel Football Association, which includes teams in Israel’s illegal settlements on occupied Palestinian land. This sponsership will end in 2024;https://bdsmovement.net/boycott-puma
Siemens;;https://bel-cebeo.mo.cloudinary.net/scontent/caas/v1/media/116515488/data/5762d25f9ebca61be58e2123d1755ea0;[];;global;alternative;**Siemens**, with a notable presence in Israel, engages in various sectors such as technology, engineering, and energy. The company recently withdrew from the Web Summit, Europe's biggest technology conference, following critical remarks by the event's leader about Western support for Israel. This move underscores **Siemens**' commitment to its operations and interests in Israel.;https://fortune.com/2023/10/19/intel-siemens-web-summit-withdrew-israel-hamas-attack/
Snickers;;https://1000logos.net/wp-content/uploads/2020/06/Snickers-Logo.png;[];Mars Inc;global;alternative;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.chicagojewishnews.com/is-the-mars-family-jewish/
Sprite;;https://1000logos.net/wp-content/uploads/2020/09/Sprite-Logo.png;[];The Coca-Cola Company;global;alternative;"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.";http://www.inminds.com/boycott-coca-cola.html
Starbucks;;https://upload.wikimedia.org/wikipedia/en/d/d3/Starbucks_Corporation_Logo_2011.svg;[];;global;alternative;Howard Shultz is the largest private owner of **Starbucks** shares and is a staunch zionist who invests heavily in Israel's economy including a recent $1.7 Billion investment in cybersecurity startup Wiz.;https://fortune.com/2021/04/07/wiz-howard-schultz-investment-fundraising-cybersecurity-startups-starbucks-ceo/
Taco Bell;;https://logowik.com/content/uploads/images/taco-bell5450.jpg;[];Yum! Brands;global;alternative;"Owned by **Yum! Brands**.

**Yum! Brands** is an investor in Israeli start ups.";https://www.calcalistech.com/ctech/articles/0,7340,L-3901254,00.html
Walmart;;https://1000logos.net/wp-content/uploads/2017/05/Walmart-Logo.png;[];;global;alternative;**Walmart Foundation**, the philanthropy arm of the U.S. retailer, has pledged **$1 million** to an Israeli disaster relief and emergency medical service organization.;https://www.reuters.com/world/walmart-pledges-1-million-aid-israel-victims-2023-11-01/
Walt Disney;;https://logowik.com/content/uploads/images/692_waltdisney.jpg;[];;global;alternative;**The Walt Disney Company** Donates To Support Humanitarian Relief Following Terrorist Attacks In Israel.;https://thewaltdisneycompany.com/the-walt-disney-company-donates-to-support-humanitarian-relief-following-terrorist-attacks-in-israel-2/
Waze;;https://9to5google.com/2020/06/29/waze-logo-2020-brand-refresh/waze-logo-2020-1/;[];;global;alternative;Founder, Uri Levine, is a staunch zionist who is also ex-IDF (also founded moovit).;https://twitter.com/UriLevine1
